SA3_CODE_2021,M_Part_a_r_mar_0_14,M_Part_a_r_mar_15_24,M_Part_a_r_mar_25_34,M_Part_a_r_mar_35_44,M_Part_a_r_mar_45_54,M_Part_a_r_mar_55_64,M_Part_a_r_mar_65_74,M_Part_a_r_mar_75_84,M_Part_a_r_mar_85ov,M_Part_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85ov,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85ov,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85ov,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85ov,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85ov,M_Vis_from_within_Aus_Tot,M_OS_vis_0_14_yr,M_OS_vis_15_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Part_r_mar_0_14,F_Part_r_mar_15_24,F_Part_r_mar_25_34,F_Part_r_mar_35_44,F_Part_r_mar_45_54,F_Part_r_mar_55_64,F_Part_r_mar_65_74,F_Part_r_mar_75_84,F_Part_r_mar_85ov,F_Part_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85ov,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85ov,F_Oth_rel_ind_Tot
50502,..,101,4060,8191,7182,6028,5177,3404,1034,35167,..,503,3659,2133,1112,725,383,124,27,8665,..,9,74,306,536,363,167,81,56,1587,17302,..,..,..,..,..,..,..,..,17302,..,4909,..,..,..,..,..,..,..,4909,..,2772,1957,732,473,277,40,0,0,6253,..,557,622,206,191,178,128,78,40,1999,..,290,492,155,84,62,23,12,4,1117,..,864,1951,606,365,276,193,73,17,4345,..,347,1695,1772,1742,1881,1613,938,456,10444,193,226,335,236,183,179,104,53,13,1518,5,15,23,16,14,23,25,9,0,130,17505,10578,14862,14359,11875,9993,7845,4773,1644,93445,..,283,5818,9001,7246,5831,4870,2590,475,36116,..,888,4163,2007,1027,643,281,82,14,9103,..,84,696,1597,2023,1159,511,396,282,6757,16451,..,..,..,..,..,..,..,..,16451,..,5038,..,..,..,..,..,..,..,5038,..,2006,1288,324,266,175,39,4,0,4094,..,517,419,145,160,350,403,257,160,2425
50503,..,128,3825,8487,8391,6722,4723,2412,495,35173,..,709,3179,1966,1345,782,291,91,18,8377,..,17,140,396,645,377,165,56,14,1810,22594,..,..,..,..,..,..,..,..,22594,..,5622,..,..,..,..,..,..,..,5622,..,4989,2568,728,388,127,22,0,0,8822,..,621,540,221,194,203,184,97,42,2101,..,282,405,176,134,84,35,13,0,1126,..,356,662,299,230,188,145,52,11,1944,..,280,1016,1116,1215,1097,840,520,189,6271,223,277,294,216,152,120,106,40,14,1433,12,7,27,11,12,15,20,7,0,117,22829,13292,12651,13623,12697,9711,6530,3277,785,95395,..,279,5924,9712,8876,6312,4143,1786,218,37246,..,1149,3740,2022,1390,663,238,69,14,9282,..,227,1422,2164,2220,1180,506,255,113,8093,21456,..,..,..,..,..,..,..,..,21456,..,5898,..,..,..,..,..,..,..,5898,..,3667,1495,296,181,108,14,3,0,5776,..,512,307,132,183,446,513,303,164,2559
50601,..,74,2065,4651,3006,2599,2119,1029,201,15750,..,378,1439,796,594,371,148,38,14,3784,..,10,80,201,239,160,67,35,18,813,10707,..,..,..,..,..,..,..,..,10707,..,1994,..,..,..,..,..,..,..,1994,..,1736,983,333,199,76,7,0,0,3337,..,304,320,124,86,121,94,52,25,1129,..,162,207,116,63,34,22,11,0,608,..,143,329,159,148,159,90,28,6,1055,..,127,573,563,629,596,517,275,92,3372,126,115,135,99,89,56,39,19,9,686,0,5,4,6,0,14,26,3,0,65,10841,5054,6141,7056,5053,4182,3137,1489,363,43311,..,155,3221,4911,2984,2495,1929,703,87,16493,..,606,1552,856,577,340,129,22,0,4082,..,130,715,964,787,469,243,128,70,3503,10186,..,..,..,..,..,..,..,..,10186,..,2151,..,..,..,..,..,..,..,2151,..,1237,555,127,91,68,15,0,0,2091,..,250,172,73,103,205,275,119,51,1251
50602,..,56,1759,2950,2141,1769,1385,661,210,10932,..,348,1675,839,503,331,160,44,5,3903,..,11,39,109,177,145,65,31,25,589,5465,..,..,..,..,..,..,..,..,5465,..,1211,..,..,..,..,..,..,..,1211,..,837,623,199,156,92,20,0,0,1927,..,341,303,94,74,89,65,28,12,1011,..,186,314,109,60,27,12,9,5,713,..,762,1311,398,234,204,102,35,6,3048,..,282,1015,870,759,953,726,366,124,5091,81,133,129,85,63,68,42,10,4,615,3,7,12,8,4,11,7,10,0,58,5552,4174,7181,5665,4156,3688,2583,1180,391,34570,..,127,2502,3116,2109,1643,1211,471,94,11265,..,573,1834,762,454,286,105,23,6,4048,..,43,245,516,579,370,176,119,101,2154,5328,..,..,..,..,..,..,..,..,5328,..,1221,..,..,..,..,..,..,..,1221,..,566,344,94,56,65,13,0,0,1144,..,339,273,73,64,144,173,73,40,1180
50603,..,68,2173,4321,3915,3156,2700,1450,357,18148,..,287,971,491,355,244,138,49,5,2538,..,9,42,124,211,162,66,37,19,660,8830,..,..,..,..,..,..,..,..,8830,..,2995,..,..,..,..,..,..,..,2995,..,1409,1192,335,178,94,12,0,0,3215,..,428,394,111,75,82,77,51,15,1241,..,326,531,172,73,39,20,0,0,1163,..,1151,1409,331,196,154,80,24,3,3344,..,193,565,509,478,581,569,340,182,3423,82,126,128,88,58,58,35,25,7,615,7,5,23,21,22,28,26,8,3,149,8923,6999,7428,6509,5555,4598,3729,1988,594,46323,..,177,3014,4884,3872,3175,2427,1013,167,18729,..,418,1028,541,339,259,98,30,4,2713,..,59,264,678,774,477,217,146,90,2702,8207,..,..,..,..,..,..,..,..,8207,..,2993,..,..,..,..,..,..,..,2993,..,992,777,181,96,79,12,4,0,2144,..,410,281,78,86,221,270,179,91,1622
50604,..,78,2451,5749,4763,3799,3277,1559,339,22013,..,356,1178,873,642,393,196,48,10,3691,..,18,79,218,289,216,117,57,24,1020,12802,..,..,..,..,..,..,..,..,12802,..,3418,..,..,..,..,..,..,..,3418,..,2697,1756,584,310,95,19,0,0,5463,..,493,461,211,158,157,148,55,31,1714,..,233,390,194,135,64,33,10,0,1052,..,368,673,337,276,205,124,52,0,2034,..,164,615,800,781,876,688,420,164,4500,153,160,165,127,116,100,61,30,8,922,6,12,12,19,16,18,28,8,0,116,12961,7988,7777,9117,7476,5914,4688,2236,576,58734,..,253,3884,6260,4698,3763,2749,1089,158,22855,..,540,1360,869,650,368,131,39,3,3953,..,159,728,1110,1146,638,337,183,105,4413,12180,..,..,..,..,..,..,..,..,12180,..,3510,..,..,..,..,..,..,..,3510,..,1827,1021,247,151,79,20,4,0,3348,..,380,297,97,144,342,363,200,101,1916
50605,..,21,794,2132,2229,2098,2033,1167,299,10762,..,163,728,519,425,297,152,39,8,2333,..,6,32,117,168,112,46,22,8,496,5590,..,..,..,..,..,..,..,..,5590,..,1409,..,..,..,..,..,..,..,1409,..,1267,616,237,168,50,8,0,0,2346,..,162,125,57,51,58,61,29,17,563,..,88,97,37,41,17,14,11,0,304,..,103,154,87,95,95,52,13,0,593,..,70,218,307,339,410,338,254,121,2045,67,74,69,73,69,49,43,17,10,456,5,4,5,4,0,0,6,0,0,24,5664,3356,2842,3567,3570,3183,2730,1552,460,26932,..,40,1268,2440,2385,2196,1934,869,145,11267,..,267,841,538,449,253,126,30,0,2504,..,31,257,546,502,302,126,94,58,1923,5237,..,..,..,..,..,..,..,..,5237,..,1439,..,..,..,..,..,..,..,1439,..,874,383,106,64,35,12,0,0,1478,..,117,52,28,41,116,149,91,59,660
50606,..,38,771,1329,1119,1034,706,340,52,5383,..,137,545,351,242,176,61,8,0,1520,..,8,33,48,78,37,16,6,10,227,3964,..,..,..,..,..,..,..,..,3964,..,601,..,..,..,..,..,..,..,601,..,704,270,68,43,24,0,0,0,1120,..,73,60,30,24,26,42,12,11,278,..,42,46,25,22,11,3,3,0,156,..,35,48,31,38,32,24,7,0,212,..,36,160,148,134,120,101,61,17,777,47,47,39,24,21,24,8,10,5,226,5,0,0,3,0,5,4,0,0,14,4020,1713,1974,2058,1732,1477,966,451,94,14488,..,75,1171,1437,1200,1015,638,225,25,5783,..,208,674,369,268,135,41,3,0,1700,..,34,221,282,234,99,44,26,14,949,3722,..,..,..,..,..,..,..,..,3722,..,751,..,..,..,..,..,..,..,751,..,518,169,40,25,27,4,0,0,780,..,68,32,10,30,76,67,52,19,352
50607,..,18,622,1559,1473,1410,1395,671,161,7314,..,136,749,340,230,169,128,31,6,1791,..,0,14,38,89,60,33,12,16,251,3028,..,..,..,..,..,..,..,..,3028,..,1107,..,..,..,..,..,..,..,1107,..,468,363,126,55,34,4,0,0,1048,..,226,131,26,22,28,13,20,9,458,..,69,89,13,14,13,4,0,0,204,..,448,500,98,47,41,48,22,9,1209,..,152,446,359,347,386,393,210,91,2390,37,79,70,55,37,37,29,11,4,351,6,0,8,8,0,9,10,0,0,48,3070,2699,2980,2618,2321,2176,2059,972,293,19198,..,26,934,1685,1623,1466,1241,475,85,7540,..,211,824,339,213,161,99,26,0,1877,..,5,78,252,336,222,84,55,40,1074,2752,..,..,..,..,..,..,..,..,2752,..,964,..,..,..,..,..,..,..,964,..,342,225,51,32,21,5,0,0,679,..,242,111,22,32,57,63,64,34,635
50701,..,48,2163,4945,4475,3675,2782,1434,328,19847,..,420,2140,1190,743,459,244,57,8,5264,..,9,75,237,323,205,103,37,24,1021,11132,..,..,..,..,..,..,..,..,11132,..,2609,..,..,..,..,..,..,..,2609,..,2245,1265,407,287,104,19,0,0,4330,..,331,289,128,94,108,83,43,18,1095,..,156,204,105,71,45,28,6,0,614,..,380,640,259,186,145,98,29,0,1730,..,197,853,833,778,765,610,350,167,4552,117,159,165,133,100,72,72,22,9,853,5,6,6,3,10,15,17,3,0,66,11248,6559,7808,8235,7071,5601,4051,1985,548,53112,..,104,3283,5497,4620,3610,2522,991,137,20761,..,693,2425,1198,769,440,164,26,0,5708,..,85,535,1076,1120,623,252,174,83,3951,10516,..,..,..,..,..,..,..,..,10516,..,2810,..,..,..,..,..,..,..,2810,..,1590,789,186,96,70,17,0,0,2750,..,275,184,61,89,209,234,155,104,1304
50702,..,0,350,1118,1240,1300,1092,619,171,5889,..,81,686,519,370,319,199,47,10,2221,..,5,15,60,120,76,31,21,17,334,2820,..,..,..,..,..,..,..,..,2820,..,844,..,..,..,..,..,..,..,844,..,487,249,114,86,50,9,0,0,1001,..,80,52,10,15,24,25,17,13,240,..,19,82,38,14,9,8,0,0,171,..,158,366,124,56,83,66,29,4,896,..,75,279,316,411,491,463,216,91,2344,41,66,93,55,41,44,29,7,3,377,0,4,12,6,4,3,5,0,3,35,2857,1818,2182,2365,2347,2397,1928,965,313,17178,..,9,522,1324,1371,1312,1027,475,65,6096,..,130,822,522,409,304,143,39,5,2370,..,9,79,236,407,248,82,75,60,1203,2775,..,..,..,..,..,..,..,..,2775,..,933,..,..,..,..,..,..,..,933,..,374,172,53,55,39,12,0,0,704,..,64,34,11,19,44,50,27,25,268
50703,..,26,972,1950,1448,998,734,369,77,6580,..,243,779,493,315,172,74,10,3,2090,..,5,45,89,136,78,40,20,10,422,5094,..,..,..,..,..,..,..,..,5094,..,928,..,..,..,..,..,..,..,928,..,923,431,158,90,36,6,0,0,1645,..,158,150,48,48,53,41,26,13,541,..,88,112,67,29,27,7,0,0,331,..,122,201,104,99,74,49,12,3,660,..,88,337,362,344,348,223,121,45,1870,49,67,68,47,37,33,22,8,0,332,0,0,3,5,3,3,5,3,0,32,5144,2652,3115,3333,2542,1822,1203,571,145,20518,..,58,1496,2124,1425,988,663,249,32,7044,..,363,894,499,302,140,52,6,0,2264,..,87,395,510,430,251,111,53,32,1863,4748,..,..,..,..,..,..,..,..,4748,..,908,..,..,..,..,..,..,..,908,..,632,291,64,53,21,5,0,0,1064,..,142,87,29,48,113,118,53,17,612
50704,..,19,1262,4114,4516,4195,4087,2207,633,21033,..,162,1142,662,495,428,212,81,17,3199,..,10,20,134,253,177,77,46,39,756,9037,..,..,..,..,..,..,..,..,9037,..,3288,..,..,..,..,..,..,..,3288,..,1766,1207,371,200,114,35,0,0,3694,..,233,206,43,43,61,57,45,26,707,..,122,173,53,38,26,15,4,0,424,..,354,568,148,107,78,81,23,7,1368,..,119,398,402,502,617,639,460,292,3428,76,111,116,107,82,85,62,35,7,683,14,0,18,21,13,20,20,3,0,121,9126,6187,5110,6052,6259,5796,5275,2902,1025,47735,..,36,1887,4848,4842,4409,3810,1589,316,21743,..,276,1272,700,500,388,177,49,7,3375,..,14,159,648,998,607,245,151,159,2977,8670,..,..,..,..,..,..,..,..,8670,..,3353,..,..,..,..,..,..,..,3353,..,1259,811,216,131,88,34,0,0,2536,..,271,145,47,55,137,205,155,114,1130
50705,..,72,2171,4189,4612,4399,3158,1870,398,20867,..,630,2183,1303,962,616,243,91,9,6036,..,20,128,309,372,221,99,46,31,1229,14298,..,..,..,..,..,..,..,..,14298,..,3021,..,..,..,..,..,..,..,3021,..,2886,1286,410,271,108,22,0,0,4979,..,321,279,138,113,143,105,59,29,1175,..,181,198,100,71,48,19,10,0,635,..,275,409,157,165,179,117,44,12,1362,..,251,811,791,911,1034,813,531,213,5364,208,199,179,175,138,88,70,21,6,1086,0,4,3,10,8,7,7,5,0,50,14510,7867,7650,7588,7629,6840,4659,2672,693,60105,..,160,3265,5179,5136,4325,3048,1379,204,22693,..,1005,2561,1419,1026,572,206,51,8,6852,..,173,1079,1567,1369,584,244,175,123,5325,13464,..,..,..,..,..,..,..,..,13464,..,3154,..,..,..,..,..,..,..,3154,..,2001,646,151,111,97,30,0,0,3038,..,323,143,59,116,245,253,143,97,1382
50901,..,50,817,1530,1865,2220,2186,1277,338,10285,..,257,698,500,468,449,275,60,9,2719,..,3,32,106,162,112,38,27,21,501,5187,..,..,..,..,..,..,..,..,5187,..,931,..,..,..,..,..,..,..,931,..,1028,415,176,116,57,8,0,0,1810,..,147,97,34,37,57,65,24,18,482,..,76,83,34,44,32,15,3,0,291,..,112,158,81,77,108,60,32,3,632,..,162,284,271,451,744,675,372,173,3141,111,113,101,88,96,83,66,26,13,691,0,3,8,4,0,0,0,3,0,17,5298,2896,2686,2839,3319,3861,3399,1825,574,26690,..,106,1097,1847,2101,2331,2041,947,160,10625,..,370,754,560,509,421,181,52,7,2851,..,56,285,497,508,214,95,80,58,1789,4882,..,..,..,..,..,..,..,..,4882,..,964,..,..,..,..,..,..,..,964,..,576,210,69,59,46,19,0,0,981,..,113,41,17,50,75,107,67,38,499
50902,..,22,591,1253,1646,2194,2207,1130,222,9252,..,208,543,399,403,375,234,65,4,2241,..,8,34,73,124,101,55,25,20,432,4155,..,..,..,..,..,..,..,..,4155,..,613,..,..,..,..,..,..,..,613,..,859,420,210,129,60,7,0,0,1684,..,114,57,36,39,67,83,37,19,441,..,40,74,38,25,32,18,3,0,228,..,69,115,67,71,118,100,32,5,582,..,143,252,248,488,761,839,424,119,3282,93,91,87,67,86,73,80,19,9,602,0,5,3,3,0,0,0,0,0,15,4250,2162,2167,2400,3003,3787,3621,1739,391,23522,..,43,847,1567,1917,2388,2038,803,102,9700,..,280,643,441,431,392,166,41,0,2395,..,39,236,368,356,172,109,75,43,1394,3992,..,..,..,..,..,..,..,..,3992,..,661,..,..,..,..,..,..,..,661,..,522,179,60,61,36,10,0,0,867,..,88,22,28,36,92,103,66,56,492
50903,..,4,235,528,597,729,724,373,96,3290,..,82,225,141,157,117,56,16,3,793,..,4,9,30,39,31,13,12,7,146,1541,..,..,..,..,..,..,..,..,1541,..,130,..,..,..,..,..,..,..,130,..,257,93,55,49,22,4,0,0,482,..,30,23,12,12,20,19,16,8,142,..,20,12,11,16,4,8,4,0,72,..,40,47,23,27,27,22,11,0,195,..,83,121,96,206,280,280,126,48,1232,35,32,31,32,26,21,21,8,4,210,0,0,6,0,0,0,0,0,0,9,1571,690,805,920,1125,1255,1145,566,156,8243,..,13,349,602,632,767,649,261,42,3317,..,118,259,155,142,119,32,10,4,832,..,9,77,111,109,46,35,35,23,438,1485,..,..,..,..,..,..,..,..,1485,..,187,..,..,..,..,..,..,..,187,..,140,54,16,23,9,7,0,0,250,..,25,6,4,10,22,17,16,12,119
51001,..,71,446,759,713,584,365,94,9,3049,..,172,683,513,390,261,95,20,0,2135,..,12,43,86,99,61,40,13,0,343,3567,..,..,..,..,..,..,..,..,3567,..,319,..,..,..,..,..,..,..,319,..,598,246,120,35,12,0,0,0,1011,..,298,159,119,110,77,35,21,7,821,..,40,74,35,20,19,3,0,0,200,..,56,155,64,51,64,47,9,0,450,..,62,213,201,272,291,218,68,8,1340,111,93,136,93,78,127,178,71,7,896,0,3,13,3,0,0,0,0,0,26,3685,1728,2160,1996,1761,1486,989,292,41,14138,..,93,585,882,708,593,244,60,6,3158,..,239,784,577,380,209,51,15,0,2247,..,121,356,411,301,145,92,33,9,1485,3346,..,..,..,..,..,..,..,..,3346,..,360,..,..,..,..,..,..,..,360,..,487,116,60,33,12,3,0,0,708,..,236,114,68,91,111,70,21,13,729
51002,..,23,423,782,543,440,131,20,4,2357,..,133,565,363,200,136,27,3,0,1426,..,9,19,64,51,25,12,6,5,190,2355,..,..,..,..,..,..,..,..,2355,..,214,..,..,..,..,..,..,..,214,..,310,113,37,15,5,0,0,0,480,..,123,63,45,30,22,16,5,0,311,..,22,33,17,17,13,3,0,0,104,..,32,87,42,41,54,12,0,0,262,..,69,241,218,239,234,76,26,0,1103,39,37,43,32,37,41,43,17,0,298,0,0,0,0,0,0,0,0,0,10,2396,966,1589,1601,1169,965,316,78,15,9091,..,21,601,847,492,324,83,12,0,2383,..,208,671,326,182,91,21,0,0,1502,..,27,127,156,97,60,18,14,0,506,2287,..,..,..,..,..,..,..,..,2287,..,205,..,..,..,..,..,..,..,205,..,204,54,21,8,4,0,0,0,292,..,90,38,21,32,61,39,12,8,302
51003,..,11,528,1237,884,540,148,41,0,3388,..,149,621,453,252,145,31,3,0,1652,..,3,23,55,55,38,3,0,3,182,3086,..,..,..,..,..,..,..,..,3086,..,371,..,..,..,..,..,..,..,371,..,355,93,24,7,5,0,0,0,487,..,73,40,17,20,28,12,10,0,199,..,38,40,21,8,8,0,0,0,118,..,48,110,68,54,32,17,5,0,338,..,85,248,242,225,211,80,23,4,1123,29,51,48,47,40,67,115,37,7,443,0,4,3,0,0,0,4,0,0,22,3119,1191,1757,2173,1556,1069,426,114,15,11413,..,18,813,1272,841,409,98,18,0,3468,..,237,672,392,250,111,29,0,0,1698,..,16,100,141,107,29,20,6,0,419,2844,..,..,..,..,..,..,..,..,2844,..,315,..,..,..,..,..,..,..,315,..,207,39,18,7,0,0,0,0,278,..,61,32,11,25,41,31,8,4,211
51101,..,11,218,402,485,532,428,263,53,2392,..,71,218,161,141,108,50,13,0,761,..,4,7,24,33,33,12,8,9,128,1352,..,..,..,..,..,..,..,..,1352,..,200,..,..,..,..,..,..,..,200,..,229,81,30,49,19,0,0,0,408,..,33,18,12,9,11,16,8,0,115,..,23,20,6,6,3,0,0,0,69,..,41,48,19,20,25,17,3,0,170,..,63,116,100,143,188,162,110,39,917,15,31,21,26,18,20,20,12,4,168,0,0,5,0,0,0,0,0,0,6,1368,713,745,781,906,937,710,417,104,6677,..,20,313,464,507,537,414,187,27,2465,..,128,247,162,143,99,30,5,0,819,..,17,73,127,91,43,26,27,12,415,1309,..,..,..,..,..,..,..,..,1309,..,194,..,..,..,..,..,..,..,194,..,137,43,12,7,10,0,0,0,205,..,37,10,6,9,21,21,19,10,124
51102,..,0,105,236,243,249,201,95,19,1145,..,33,144,107,103,88,46,13,0,540,..,5,6,14,24,24,10,3,0,89,734,..,..,..,..,..,..,..,..,734,..,73,..,..,..,..,..,..,..,73,..,127,32,24,19,7,0,0,0,221,..,35,16,9,13,17,9,4,5,104,..,21,21,10,10,11,10,0,0,78,..,29,67,26,31,26,16,3,0,201,..,16,59,60,105,140,152,62,14,607,16,23,34,21,29,40,60,28,10,256,0,4,9,0,0,0,0,0,0,11,750,375,496,506,579,605,500,211,40,4057,..,0,169,275,235,266,168,63,5,1180,..,65,187,114,107,71,38,7,0,586,..,14,35,46,67,23,15,10,7,230,663,..,..,..,..,..,..,..,..,663,..,77,..,..,..,..,..,..,..,77,..,81,19,7,6,5,0,0,0,121,..,20,10,3,6,17,12,12,0,87
51103,..,42,605,1106,1057,1032,559,181,30,4604,..,260,739,420,316,230,60,13,0,2046,..,8,35,83,125,50,32,9,4,341,3595,..,..,..,..,..,..,..,..,3595,..,462,..,..,..,..,..,..,..,462,..,672,222,80,67,21,4,0,0,1058,..,159,99,67,48,61,32,21,6,492,..,58,61,30,23,16,11,6,0,204,..,141,190,85,75,49,17,13,0,579,..,127,338,322,385,482,329,119,20,2112,57,81,97,71,41,49,39,12,3,449,0,0,3,0,3,9,0,0,0,20,3658,2002,2376,2268,2140,1998,1081,369,62,15964,..,65,853,1251,1070,945,422,120,19,4738,..,409,793,415,354,165,44,9,0,2185,..,68,241,285,211,126,57,36,11,1044,3362,..,..,..,..,..,..,..,..,3362,..,428,..,..,..,..,..,..,..,428,..,432,119,40,27,17,6,0,0,647,..,116,49,36,61,77,71,30,15,455
51104,..,17,608,1242,1537,1714,1604,880,199,7812,..,244,715,441,402,400,205,58,16,2474,..,14,40,106,140,93,48,28,8,484,4536,..,..,..,..,..,..,..,..,4536,..,736,..,..,..,..,..,..,..,736,..,918,330,167,125,47,10,0,0,1593,..,178,89,54,47,58,58,25,17,524,..,65,68,32,23,21,11,4,0,229,..,94,135,63,60,88,64,29,8,527,..,134,284,296,503,700,606,287,112,2929,108,119,89,103,78,83,95,35,9,718,4,5,4,5,0,0,0,0,3,24,4646,2526,2364,2508,2905,3200,2703,1350,378,22582,..,58,917,1536,1783,1784,1491,658,94,8315,..,406,752,501,454,375,161,45,8,2698,..,72,322,491,423,240,112,86,39,1790,4340,..,..,..,..,..,..,..,..,4340,..,773,..,..,..,..,..,..,..,773,..,558,166,67,60,34,10,0,0,899,..,154,50,30,54,82,90,79,26,557
59797,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
