LGA_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
LGA58050,19,73,67,218,221,77,44,42,19,68,863,3,0,3,10,12,44,79,42,16,17,13,27,268,0,0,0,0,0,12,37,22,17,26,20,31,168,62,23,44,150,116,250,246,93,50,27,23,144,1217,0,0,0,5,0,9,15,0,3,0,0,1437,1475,89,31,79,314,326,1548,3952,2868,1929,2082,1428,2536,17179,3,0,10,49,87,463,606,257,124,106,43,222,1977,3,7,89,280,160,383,239,57,28,16,4,119,1384,0,0,0,16,10,28,40,11,3,4,4,22,136,21,15,84,115,30,63,51,12,6,8,0,31,430,97,37,256,477,227,345,268,68,45,22,8,203,2033,0,3,0,5,0,4,6,0,0,0,0,48,64,131,67,437,944,511,1281,1200,405,200,151,63,644,6022,405,167,619,1915,2014,4345,7553,5034,3178,3264,1985,4405,34887,0,0,0,3,3,23,301,717,714,945,531,27,3266,3,4,3,18,27,105,210
LGA58190,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,4,3,4,8,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,5,3,18,18,9,3,3,9,16,84,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,12,18,9,3,5,3,5,56,0,0,0,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,3,0,0,0,4,21,3,3,0,8,15,28,31,15,12,16,5,21,153,0,0,0,0,0,0,5,3,0,7,0,0,18,0,0,0,0,0,0,0
LGA58330,0,0,3,3,10,0,3,5,0,3,24,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,10,3,0,0,4,0,5,10,6,5,0,0,7,35,0,0,0,0,0,0,0,0,0,0,0,55,58,3,0,4,7,8,37,71,52,49,38,28,93,397,0,0,0,0,4,10,9,7,0,4,0,3,40,0,0,5,8,4,6,3,3,0,0,0,8,28,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,0,0,5,13,0,0,6,16,8,10,0,4,0,0,0,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,17,27,19,12,0,4,5,29,147,21,9,23,92,126,191,228,118,99,82,64,217,1265,0,0,0,0,0,0,9,16,10,36,24,4,95,0,0,0,3,9,10,11
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,0,0,3,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,15,3,8,18,5,3,0,7,17,77,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LGA58470,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,18,0,0,3,9,7,4,6,6,4,0,0,12,48,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
LGA58510,9,36,17,39,40,15,7,10,9,5,185,0,0,0,0,0,3,13,3,0,5,4,3,44,0,0,0,0,0,0,0,5,3,6,4,0,21,20,0,10,24,16,35,28,9,6,15,3,16,195,0,0,0,0,0,0,0,0,0,0,0,252,254,17,6,22,84,59,265,502,410,302,484,491,383,3018,0,0,0,6,3,58,109,64,20,20,14,34,318,0,0,10,36,26,81,54,9,6,0,0,21,250,0,0,0,0,0,5,6,4,0,0,0,3,17,3,0,24,24,9,13,11,4,0,0,0,0,89,25,9,33,56,45,67,53,7,4,11,5,38,350,0,0,0,0,0,0,0,0,0,0,0,4,8,29,13,66,124,86,215,230,85,35,35,14,107,1035,114,38,120,379,422,977,1385,980,705,1022,897,863,7916,0,0,0,0,0,6,61,196,223,375,479,6,1335,0,0,3,5,15,57,90
LGA58540,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,5,9,29,15,4,8,10,15,107,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,18,6,6,0,20,23,29,48,30,7,17,13,31,234,0,0,0,0,0,0,5,0,3,12,7,0,30,0,0,0,0,0,0,0
LGA58570,4,13,10,28,24,19,11,14,13,5,140,0,0,0,0,0,0,6,8,3,6,5,6,35,0,0,0,0,0,0,0,0,3,8,10,4,24,11,0,4,20,8,39,33,19,9,19,5,15,184,0,0,0,0,0,0,0,3,0,0,0,215,222,17,5,14,46,34,150,305,349,317,555,935,356,3087,0,0,0,7,9,37,80,53,20,30,13,25,285,0,4,7,15,28,47,34,13,4,5,0,18,183,0,0,0,0,0,3,0,8,0,0,4,0,21,0,0,12,15,0,6,6,3,0,0,0,6,50,14,9,19,47,38,58,49,20,9,5,6,28,305,0,0,0,0,0,0,0,3,0,0,0,5,6,14,5,42,90,70,154,180,92,34,40,23,88,850,81,32,84,273,307,624,1004,936,704,1186,1701,835,7762,0,0,0,0,3,10,61,167,229,396,696,6,1571,0,0,0,7,11,41,71
LGA58610,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,3,27,42,20,14,3,10,23,149,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,3,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,4,9,6,9,3,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,9,19,9,3,0,0,0,5,67,0,6,12,37,56,89,91,57,25,17,21,61,468,0,0,0,0,0,0,7,4,4,10,3,0,34,0,0,0,0,0,0,3
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,8,20,9,4,3,7,7,49,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,10,8,17,35,7,9,9,13,21,131,0,0,0,0,0,0,4,5,0,6,0,4,17,0,0,0,0,0,0,0
LGA58760,38,104,106,289,346,126,58,64,42,99,1281,8,0,8,19,12,46,112,52,17,43,26,49,386,0,0,0,0,6,8,47,42,36,36,17,54,253,100,18,84,199,159,350,381,146,55,67,38,222,1829,0,0,4,3,3,10,16,10,13,0,3,2301,2367,137,44,170,443,474,1997,5615,4361,3135,3488,2396,4012,26266,5,8,13,56,121,539,830,384,158,115,35,284,2546,5,24,122,333,276,536,343,101,32,21,10,140,1937,5,0,18,29,12,54,39,18,7,4,3,53,246,40,9,119,190,52,81,51,14,7,4,0,60,638,144,39,308,674,310,470,313,69,34,17,13,248,2625,0,0,4,7,4,3,7,3,0,0,0,45,79,197,80,578,1284,771,1687,1580,581,240,167,60,832,8067,586,243,925,2629,2889,5940,10249,7242,4867,4998,3181,6476,50230,7,0,0,3,4,16,357,935,880,1128,716,23,4066,5,3,5,28,26,148,274
LGA58820,0,0,0,7,6,0,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,0,11,3,10,6,4,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,55,55,3,0,0,6,11,32,77,56,52,55,35,106,432,0,0,0,3,3,0,13,5,3,0,3,4,33,0,0,0,6,6,5,5,0,0,4,0,4,37,0,0,0,0,0,4,0,0,0,0,0,3,14,0,0,5,11,0,0,0,0,0,0,0,0,15,0,0,3,10,8,7,0,0,0,0,0,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,22,28,21,6,10,0,3,30,165,14,11,25,88,91,138,174,97,91,80,56,204,1078,0,0,0,0,0,4,6,4,3,10,20,0,48,0,0,0,0,0,5,11
LGA58890,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,3,4,8,25,4,4,3,3,16,77,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,0,6,6,21,18,32,49,17,10,14,13,25,215,0,0,0,3,0,7,0,0,0,3,4,0,24,0,0,0,0,0,0,5
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,7,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,6,4,6,12,12,4,3,3,11,63,0,0,0,0,0,0,3,0,3,3,4,0,11,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,23,10,3,3,10,13,72,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,16,0,3,0,10,25,28,50,19,6,7,12,21,189,0,0,0,0,0,0,9,4,4,0,4,0,26,0,0,0,0,0,3,0
LGA59170,0,0,0,3,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,10,22,13,9,15,9,16,108,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,5,3,0,0,0,0,22,0,0,3,9,16,36,57,33,30,34,9,33,260,0,0,0,0,0,0,9,9,5,10,12,0,44,0,0,0,0,0,3,0
LGA59250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,4,5,0,0,0,0,0,23,0,0,10,17,8,12,5,0,0,4,0,8,70,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0
LGA59310,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,3,10,15,41,17,17,3,10,31,146,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,10,7,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,7,3,6,0,0,0,0,11,43,0,5,4,34,25,46,82,35,27,18,19,61,357,0,0,0,0,0,3,4,5,5,11,6,0,39,0,0,0,0,0,4,0
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,4,9,14,0,3,6,3,9,47,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,12,0,0,0,8,13,11,22,11,8,11,5,13,105,0,0,0,0,0,0,0,5,0,3,0,0,16,0,0,0,0,0,0,0
LGA59330,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,10,0,0,0,0,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,13,0,0,3,13,11,19,19,9,11,3,5,18,112,0,0,0,0,0,0,3,3,6,0,0,0,16,0,0,0,0,0,0,0
LGA59340,0,0,4,9,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,6,21,6,23,4,0,0,0,0,8,87,0,0,0,0,0,0,0,0,0,0,0,62,61,0,0,6,31,22,71,87,79,66,89,66,90,606,0,0,0,3,0,19,22,12,4,3,0,17,75,0,0,4,8,4,13,12,0,0,0,0,4,51,0,0,0,0,0,0,6,0,0,0,0,3,9,0,0,0,10,0,6,0,0,0,0,0,10,25,5,0,21,30,14,28,12,5,0,0,3,28,145,0,0,0,0,0,0,0,0,0,0,0,17,17,12,0,29,51,24,66,45,16,6,8,3,72,325,15,7,40,104,82,171,236,187,151,184,122,245,1537,0,0,0,0,0,9,9,50,51,61,53,3,235,0,0,0,0,0,4,8
LGA59350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,9,4,0,0,3,28,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0
LGA59360,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,3,12,11,18,10,12,5,23,88,0,0,0,0,0,0,4,4,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,3,4,3,3,0,0,0,11,45,4,0,0,25,22,31,31,38,20,24,14,47,265,0,0,0,0,0,0,0,8,8,3,7,0,36,0,0,0,0,0,0,4
LGA59370,0,5,5,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,3,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,39,43,0,3,0,7,0,35,76,42,19,31,15,61,293,0,0,0,0,4,3,9,4,0,0,0,3,30,0,0,4,7,9,9,0,0,0,0,0,3,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,0,0,0,0,11,0,0,0,11,14,14,3,0,0,0,0,4,54,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,7,28,26,25,26,3,0,0,0,14,134,3,10,12,70,122,150,193,104,52,51,42,139,946,0,0,0,0,0,3,15,6,13,19,15,3,64,0,0,0,0,0,0,8
LGA59499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
