POW_SA2_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
507011152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,139,161,147,118,37,0,694,15,11,6,3,3,0,0,44,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,12,0,5,0,3,17,106,161,183,159,125,39,5,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,10
507011153,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,75,88,101,96,87,22,4,473,16,10,4,10,0,0,0,41,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,4,0,0,16,106,106,101,115,97,30,4,549,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,10
507011154,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,206,259,297,316,225,76,4,1382,48,16,21,13,11,3,0,109,0,0,0,4,4,3,0,10,0,7,0,0,0,0,0,3,5,5,4,0,0,0,0,18,0,0,0,0,4,0,0,11,10,6,4,3,8,0,0,29,284,299,330,335,259,77,8,1594,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,14,8,10,4,0,9,0,0,30
507011155,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,624,1303,1544,1300,805,154,7,5741,84,65,44,33,11,3,0,248,0,0,4,0,0,0,0,13,0,8,12,0,3,0,0,30,0,0,3,0,4,0,0,9,0,13,11,11,6,0,0,35,0,5,0,0,0,0,0,3,725,1405,1626,1368,841,159,7,6131,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,8,10,8,13,4,0,0,42,14,15,10,16,0,0,0,67
507011158,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,104,124,122,98,87,21,0,554,23,10,0,0,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,4,5,3,3,5,4,0,0,23,138,151,124,111,96,22,0,653,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,7,0,3,0,0,0,0,11
507011159,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,676,980,962,987,583,150,16,4357,140,42,26,41,21,6,0,278,0,3,5,0,6,0,0,19,0,4,5,6,0,0,0,6,4,3,4,8,0,0,0,15,0,0,11,3,0,0,0,23,18,5,8,8,11,0,0,45,884,1077,1044,1074,636,167,16,4894,12,16,10,12,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,11,3,0,0,26,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,21,25,21,22,3,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,7,11,6,5,4,0,0,36,33,34,30,29,10,0,0,131
507011160,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,10,271,300,332,314,259,73,8,1554,87,15,9,6,15,0,0,140,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,8,0,0,0,0,0,0,0,5,12,8,8,7,3,0,0,40,389,338,365,341,281,75,9,1800,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,14,3,3,0,0,0,0,18,5,9,9,6,0,0,0,20,19,11,9,4,0,0,0,48
507011161,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,567,534,508,403,246,44,5,2307,160,27,15,20,18,0,0,241,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,5,0,0,0,0,11,12,10,10,12,6,3,0,56,804,600,545,443,284,48,3,2726,34,12,4,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,39,14,4,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,0,0,0,0,0,15,0,0,0,0,0,0,0,4,15,4,0,0,0,0,0,16,10,3,4,3,0,0,0,13,57,19,11,6,0,0,0,101
507011163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,238,203,182,161,40,0,973,27,8,9,10,3,0,0,56,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,5,4,0,3,0,0,15,177,258,221,201,169,47,0,1073,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,9,8,7,4,0,3,0,0,18
507011259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,249,331,324,297,250,55,10,1515,85,14,16,11,7,6,0,141,0,9,6,8,7,0,0,24,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,7,0,5,0,4,0,0,0,7,4,0,0,9,13,0,0,37,362,363,355,328,281,61,8,1757,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,4,3,4,4,6,6,0,0,21,16,4,6,7,6,0,0,33
507011260,0,0,0,0,0,0,0,0,8,6,9,5,0,0,0,25,902,1585,1788,1528,1030,224,15,7085,159,69,57,36,22,12,0,354,3,11,6,10,8,3,0,40,0,0,7,6,3,3,0,24,0,5,5,10,4,0,0,25,9,17,26,8,13,0,0,68,4,6,3,5,3,4,0,30,1114,1726,1915,1631,1095,238,22,7734,19,14,6,11,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,11,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,9,16,20,13,10,10,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,17,28,22,11,3,0,0,79,38,45,32,26,16,5,0,157
507021164,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,238,304,272,273,187,50,5,1330,26,7,13,6,10,0,0,60,0,0,0,0,3,0,0,5,0,0,0,6,0,0,0,6,7,4,0,3,0,0,0,12,0,4,0,0,0,0,0,6,15,14,7,13,10,12,0,66,293,345,296,310,220,64,5,1530,10,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,4,0,0,0,0,10,11,9,8,4,0,0,0,29
507021165,3,0,0,4,0,0,0,5,20,12,5,6,5,0,0,48,1287,2442,2634,2596,1919,525,48,11453,222,137,87,86,98,27,3,669,0,6,7,9,9,6,0,35,8,14,8,29,23,4,0,90,37,87,74,73,53,8,0,337,3,20,18,21,14,0,0,81,98,139,93,99,91,30,8,556,1909,3109,3109,3064,2362,629,65,14248,38,45,42,29,18,6,0,181,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12,15,11,14,17,9,0,74,0,7,5,9,0,0,0,14,7,3,5,7,4,0,0,13,55,71,57,54,44,12,0,291,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,4,6,8,3,0,38,17,7,9,0,4,0,0,39,3,6,5,0,3,0,0,16,24,20,20,10,15,4,0,99,20,30,40,41,30,12,0,167,97,123,117,105,81,28,5,556
507021166,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,17,428,578,613,677,505,157,11,2967,116,23,20,15,24,9,0,204,0,0,0,0,5,0,0,14,0,0,3,0,0,0,0,4,11,14,15,9,7,0,0,58,0,7,0,3,0,0,0,15,42,32,19,17,18,5,0,130,639,678,675,733,571,173,14,3498,6,7,0,3,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,3,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,12,0,0,0,0,0,0,0,4,8,5,0,4,0,0,0,14,4,3,4,8,5,0,0,31,24,17,7,9,9,0,0,71
507021167,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,13,486,829,794,729,593,167,19,3616,76,48,26,29,15,8,3,208,0,0,7,3,9,3,0,17,5,3,3,4,0,0,0,14,6,3,11,3,6,0,0,22,0,7,5,6,7,3,0,20,14,6,4,7,0,0,0,30,619,925,859,786,630,177,25,4013,10,8,10,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,10,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,3,6,4,6,3,6,0,26,22,18,9,8,8,3,0,70
507031169,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,118,258,267,210,118,11,4,978,49,14,9,11,3,0,0,87,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,6,3,9,4,0,0,20,15,4,3,4,6,0,0,33,186,284,291,234,132,13,4,1145,7,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,11,8,5,4,0,0,0,25
507031170,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,96,178,200,217,196,42,3,937,34,11,5,11,3,0,0,66,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,4,7,0,0,0,0,0,0,8,0,0,0,0,3,0,0,6,11,0,3,4,4,0,0,22,150,204,216,239,214,47,3,1079,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,5,5,0,0,0,0,0,0,7,5,5,4,0,0,0,0,17
507031172,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,149,243,239,267,191,36,0,1131,34,10,3,7,5,0,0,64,4,4,3,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,5,0,0,0,10,0,3,0,0,0,4,0,5,187,270,255,288,204,37,0,1244,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,4,0,8,5,0,0,0,10
507031173,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,549,1539,1874,1822,1359,238,10,7402,90,62,34,40,14,6,4,245,4,5,5,11,6,0,0,35,0,3,10,14,4,3,0,36,0,3,0,6,0,0,0,4,5,5,6,13,7,0,0,30,0,0,0,0,0,0,0,4,659,1636,1943,1908,1405,244,15,7809,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,6,5,9,11,12,8,0,0,44,14,19,12,13,8,0,0,68
507031174,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,3,216,322,354,319,213,44,5,1470,103,20,21,11,12,0,0,165,0,5,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,15,16,4,0,0,8,0,0,31,372,370,399,344,233,47,5,1771,5,8,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,0,12,0,5,0,0,0,0,0,3,4,3,6,0,0,0,0,17,0,0,4,0,3,0,0,7,20,13,7,4,3,0,0,48
507031261,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,110,261,373,394,270,71,4,1483,23,17,13,16,10,0,0,79,0,4,0,3,4,0,0,16,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0,0,0,5,0,8,0,3,0,10,3,4,0,27,142,289,392,430,295,78,4,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,15,3,3,0,0,0,0,0,15
507041175,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,14,433,677,775,717,487,146,24,3251,92,37,27,24,20,4,0,201,0,0,5,4,0,0,0,12,0,4,0,0,5,0,0,14,3,3,7,4,5,5,0,20,12,28,28,20,19,0,0,116,33,20,16,16,11,8,0,100,614,814,894,812,560,161,27,3874,9,17,16,9,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,20,16,11,11,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,0,0,6,3,0,5,0,0,0,0,5,8,7,4,3,0,0,0,14,5,11,3,12,3,0,0,35,21,30,24,27,13,0,0,121
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,85,75,116,86,18,0,420,6,4,3,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,12,48,91,86,122,92,27,3,467,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,7
507041177,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,402,546,533,541,459,109,17,2604,93,28,11,19,18,3,0,176,0,3,0,0,4,0,0,11,0,0,0,5,3,0,0,9,5,4,0,3,3,0,0,19,0,0,0,0,3,0,0,9,45,6,3,11,12,0,0,79,564,610,567,586,508,114,15,2975,5,4,4,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,0,0,13,11,11,5,7,3,0,0,42
507041178,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,22,939,1031,949,944,712,187,15,4791,199,32,34,25,22,7,0,324,0,4,3,6,6,0,0,17,0,4,0,0,3,0,0,8,6,10,6,3,0,0,0,23,4,6,9,9,8,0,0,29,25,11,9,6,13,3,0,70,1240,1155,1041,1008,774,202,19,5443,30,22,16,4,7,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,10,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,44,24,24,3,7,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,5,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,16,6,5,0,0,0,0,18,8,10,5,7,0,0,0,35,71,36,28,13,10,0,0,158
507041179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,208,267,278,315,281,73,3,1437,62,13,4,8,15,5,0,103,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,4,7,0,0,16,0,0,3,0,0,0,0,6,9,4,0,10,9,0,0,32,302,305,296,339,312,85,10,1645,14,11,5,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,5,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,14,3,0,4,4,0,0,0,8,24,10,7,7,3,0,0,54
