POW_SA2_CODE_2021,Lab_1_149_H_0,Lab_1_149_H_1_19,Lab_1_149_H_20_29,Lab_1_149_H_30_34,Lab_1_149_H_35_39,Lab_1_149_H_40_44,Lab_1_149_H_45_49,Lab_1_149_H_50ov,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_19,Lab_150_299_H_20_29,Lab_150_299_H_30_34,Lab_150_299_H_35_39,Lab_150_299_H_40_44,Lab_150_299_H_45_49,Lab_150_299_H_50ov,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_19,Lab_300_399_H_20_29,Lab_300_399_H_30_34,Lab_300_399_H_35_39,Lab_300_399_H_40_44,Lab_300_399_H_45_49,Lab_300_399_H_50ov,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_19,Lab_400_499_H_20_29,Lab_400_499_H_30_34,Lab_400_499_H_35_39,Lab_400_499_H_40_44,Lab_400_499_H_45_49,Lab_400_499_H_50ov,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_19,Lab_500_649_H_20_29,Lab_500_649_H_30_34,Lab_500_649_H_35_39,Lab_500_649_H_40_44,Lab_500_649_H_45_49,Lab_500_649_H_50ov,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_19,Lab_650_799_H_20_29,Lab_650_799_H_30_34,Lab_650_799_H_35_39,Lab_650_799_H_40_44,Lab_650_799_H_45_49,Lab_650_799_H_50ov,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_19,Lab_800_999_H_20_29,Lab_800_999_H_30_34,Lab_800_999_H_35_39,Lab_800_999_H_40_44,Lab_800_999_H_45_49,Lab_800_999_H_50ov,Lab_800_999_H_NS,Lab_800_999_H_Tot,Lab_1000_1249_H_0,Lab_1000_1249_H_1_19,Lab_1000_1249_H_20_29,Lab_1000_1249_H_30_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40_44,Lab_1000_1249_H_45_49,Lab_1000_1249_H_50ov,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_19,Lab_1250_1499_H_20_29,Lab_1250_1499_H_30_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40_44,Lab_1250_1499_H_45_49,Lab_1250_1499_H_50ov,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_19,Lab_1500_1749_H_20_29,Lab_1500_1749_H_30_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40_44,Lab_1500_1749_H_45_49,Lab_1500_1749_H_50ov,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_19,Lab_1750_1999_H_20_29,Lab_1750_1999_H_30_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40_44,Lab_1750_1999_H_45_49,Lab_1750_1999_H_50ov,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_19,Lab_2000_2999_H_20_29,Lab_2000_2999_H_30_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40_44,Lab_2000_2999_H_45_49,Lab_2000_2999_H_50ov,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000_3499_H_0,Lab_3000_3499_H_1_19,Lab_3000_3499_H_20_29,Lab_3000_3499_H_30_34,Lab_3000_3499_H_35_39,Lab_3000_3499_H_40_44,Lab_3000_3499_H_45_49,Lab_3000_3499_H_50ov,Lab_3000_3499_H_NS,Lab_3000_3499_H_Tot,Lab_3500mo_H_0,Lab_3500mo_H_1_19,Lab_3500mo_H_20_29,Lab_3500mo_H_30_34,Lab_3500mo_H_35_39,Lab_3500mo_H_40_44,Lab_3500mo_H_45_49,Lab_3500mo_H_50ov,Lab_3500mo_H_NS,Lab_3500mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_19,Lab_PINS_H_20_29,Lab_PINS_H_30_34,Lab_PINS_H_35_39,Lab_PINS_H_40_44,Lab_PINS_H_45_49,Lab_PINS_H_50ov,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_19,Lab_Tot_H_20_29,Lab_Tot_H_30_34,Lab_Tot_H_35_39,Lab_Tot_H_40_44,Lab_Tot_H_45_49,Lab_Tot_H_50ov,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_19,OIDNS_NNI_H_20_29,OIDNS_NNI_H_30_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40_44,OIDNS_NNI_H_45_49,OIDNS_NNI_H_50ov,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_19,OIDNS_1_149_H_20_29,OIDNS_1_149_H_30_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40_44,OIDNS_1_149_H_45_49,OIDNS_1_149_H_50ov,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_19,OIDNS_150_299_H_20_29,OIDNS_150_299_H_30_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40_44,OIDNS_150_299_H_45_49,OIDNS_150_299_H_50ov,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_19,OIDNS_300_399_H_20_29,OIDNS_300_399_H_30_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40_44,OIDNS_300_399_H_45_49,OIDNS_300_399_H_50ov,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot
501021011,3,11,0,0,0,0,0,0,0,18,0,10,4,0,0,0,0,0,0,21,4,16,8,0,0,0,0,0,0,28,0,16,10,4,5,0,0,0,0,37,0,13,20,11,10,6,0,3,0,66,5,16,18,19,37,24,0,9,3,121,4,9,15,24,72,71,14,9,0,222,4,10,7,12,52,57,19,32,0,193,7,3,7,5,9,33,12,22,3,101,0,0,3,0,4,9,6,19,0,49,0,0,0,0,4,3,3,12,0,22,0,0,0,0,4,0,0,18,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,120,80,75,201,205,64,117,12,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,3,54,3,0,0,0,0,0,0,58,0,41,3,0,0,0,0,0,0,38,0,26,5,0,0,0,0,0,3,30,0,12,16,0,0,0,0,0,0,26,0,8,17,0,3,4,0,0,0,40,0,9,13,10,4,0,0,0,0,47,0,4,3,9,17,8,0,6,0,38,0,6,3,0,6,3,7,0,0,17,0,4,0,0,0,3,0,4,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,150,65,27,25,20,10,15,3,335,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021014,3,35,3,0,0,0,0,3,0,42,0,22,5,0,0,0,0,0,0,27,4,9,5,0,0,0,0,0,0,21,0,21,9,0,0,0,0,0,0,38,0,17,27,12,14,9,0,3,0,69,4,19,21,29,29,9,3,3,4,120,7,17,11,6,64,54,26,18,4,189,4,15,6,3,101,56,21,28,0,235,0,10,0,4,17,23,16,23,0,95,5,5,0,0,11,26,7,42,6,96,0,0,0,0,7,10,10,45,0,77,0,0,0,6,4,8,5,64,0,81,0,0,0,0,0,0,0,7,0,12,0,0,6,0,0,0,0,4,0,6,0,4,0,0,0,0,3,8,4,12,32,168,88,63,248,203,84,236,16,1132,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6
501021015,4,34,0,0,0,0,0,0,0,41,0,32,5,0,0,0,0,0,0,36,4,13,8,0,0,0,0,0,0,28,3,15,17,3,0,0,0,0,0,37,7,11,28,5,8,0,0,0,6,70,7,8,12,18,19,4,3,0,0,69,5,7,6,7,34,26,8,11,0,114,0,0,3,4,23,24,16,14,0,92,0,0,4,0,13,20,6,11,0,53,0,0,0,0,4,9,7,10,0,31,0,3,0,0,3,3,5,7,0,19,3,0,0,0,5,7,4,10,0,38,0,0,0,0,4,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,125,79,48,124,91,51,77,9,644,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3
501021016,0,8,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,6,0,11,7,0,0,0,0,0,0,23,0,11,3,5,0,0,0,0,0,20,0,0,6,5,5,4,0,0,0,20,0,0,7,3,5,9,4,0,0,29,0,3,0,3,5,4,6,9,0,23,4,0,6,0,9,9,0,0,0,24,0,0,0,0,3,4,0,3,0,11,0,5,0,0,8,0,5,5,0,20,0,3,4,0,20,11,0,3,0,33,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,51,34,16,39,41,12,23,3,237,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
501021251,6,42,0,0,0,0,0,0,0,49,0,8,4,0,0,0,0,0,0,14,0,5,8,0,0,0,0,0,0,15,0,3,6,0,0,0,0,0,0,16,0,5,13,0,3,5,0,0,0,25,0,4,5,5,11,3,0,0,0,31,0,3,0,7,12,13,0,0,3,41,0,0,3,0,6,5,0,0,0,20,0,0,0,4,0,4,4,4,0,15,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,85,33,20,35,27,7,14,7,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021252,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,0,13,0,7,0,5,5,0,0,0,0,11,0,0,4,0,3,0,0,0,0,14,0,0,5,0,0,3,0,0,0,8,0,0,0,0,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,15,3,14,10,0,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021253,8,58,0,0,0,0,0,0,0,71,0,46,0,0,0,0,0,0,0,52,0,56,16,9,0,0,0,0,5,80,5,49,29,3,3,0,0,0,0,85,3,26,45,18,11,4,0,0,0,115,8,21,22,19,28,16,6,4,0,112,3,16,18,14,40,26,10,5,3,132,7,3,9,8,25,17,12,10,0,98,0,0,3,3,3,9,4,4,0,31,3,3,0,8,3,5,3,7,0,32,0,0,0,3,0,8,3,6,0,22,0,0,0,0,4,4,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,6,13,44,300,143,83,116,93,39,58,21,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4
501021254,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,9,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031017,0,25,0,0,0,0,0,0,3,29,0,20,3,0,0,0,0,3,0,25,0,13,0,7,3,0,0,0,0,22,3,11,10,0,0,0,0,0,0,30,3,8,12,4,3,3,0,0,0,36,3,4,7,4,6,5,0,0,0,30,3,0,7,14,22,11,8,0,0,67,0,3,4,3,13,6,4,11,0,49,0,0,0,0,0,4,0,11,0,19,3,0,3,0,4,3,0,14,0,23,0,0,0,0,0,4,4,5,0,17,6,0,0,0,0,0,0,22,0,29,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,27,83,41,33,50,41,24,73,7,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5
501031018,0,27,0,0,0,0,0,0,0,28,4,19,9,0,0,0,0,0,0,29,0,10,0,0,0,0,0,0,0,17,4,15,0,0,3,0,0,0,0,26,0,9,9,7,6,5,0,0,0,35,0,12,11,9,16,5,0,6,0,58,0,3,4,8,19,11,0,0,0,61,0,0,0,6,9,5,3,3,0,35,0,0,0,0,4,6,0,0,0,16,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,104,34,37,58,39,13,26,0,328,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031019,0,20,0,0,0,4,0,0,0,26,0,15,0,3,0,0,0,0,0,22,3,16,7,0,0,0,0,3,0,29,0,11,12,5,0,0,0,0,0,27,3,10,17,11,7,0,0,4,0,62,0,0,7,8,19,17,0,0,0,55,3,5,9,11,28,17,10,21,0,102,0,0,4,3,4,21,5,6,0,49,0,0,0,0,9,12,8,7,0,33,0,0,0,0,4,9,0,0,0,18,0,0,0,0,4,4,3,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,90,51,45,71,89,27,53,5,457,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7
501031020,0,18,0,0,0,0,0,0,0,22,0,21,3,0,0,0,0,0,0,33,0,20,3,0,0,0,0,0,0,33,0,8,0,0,0,4,0,0,0,22,8,17,7,3,6,5,0,0,4,58,0,4,11,14,26,13,0,8,0,74,3,3,6,6,23,31,12,5,0,93,0,3,3,3,9,15,5,5,3,49,0,0,0,0,0,6,3,6,0,16,4,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,18,112,42,39,77,80,19,30,15,421,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
502011021,0,7,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,4,3,4,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,7,0,3,0,4,0,3,0,0,0,10,0,0,0,0,0,5,0,0,0,10,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,9,14,6,10,5,5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011022,6,37,0,0,0,0,0,0,0,41,0,20,3,0,0,0,0,0,0,29,0,16,4,0,0,0,0,0,0,25,0,8,5,0,0,0,0,0,0,18,0,12,15,0,0,5,0,0,0,35,0,0,6,4,5,0,0,0,3,24,0,0,0,4,3,6,0,0,0,21,0,3,0,0,3,8,0,0,0,14,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,13,109,36,9,22,31,7,13,6,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011023,0,37,0,0,0,0,0,0,0,39,0,25,6,0,0,0,0,0,0,30,6,17,9,0,0,0,0,0,0,28,3,33,12,0,3,4,0,0,0,56,6,18,18,8,5,3,0,0,0,58,0,7,21,22,13,9,3,0,0,85,4,0,9,8,24,22,0,9,0,72,0,10,0,3,10,14,0,4,0,47,0,0,0,3,4,5,0,5,0,20,0,0,0,0,3,0,0,7,0,7,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,159,80,47,65,58,13,29,10,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011024,5,37,0,0,0,0,0,0,0,35,0,32,0,0,0,0,0,0,0,37,0,22,9,0,0,0,0,0,0,40,0,16,12,0,0,0,0,0,3,38,0,16,23,4,0,0,0,0,0,54,0,8,16,5,15,0,0,0,0,51,0,3,4,4,5,5,0,0,0,23,0,3,3,5,3,6,0,0,0,21,0,0,4,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,144,69,24,32,15,5,16,5,323,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
502011025,6,99,6,0,0,0,0,0,0,120,3,75,13,0,0,0,0,0,0,103,4,51,23,5,0,0,0,0,0,81,0,45,24,7,6,6,3,0,0,99,3,41,51,15,10,3,0,0,0,130,4,26,28,20,27,15,5,3,4,127,3,11,16,14,33,14,3,11,0,116,7,3,4,8,31,37,7,4,4,102,0,7,0,0,5,14,7,8,0,46,0,0,0,0,9,7,0,7,0,28,0,0,0,0,0,5,0,4,0,16,0,0,0,0,0,3,3,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,33,373,181,75,132,109,26,46,15,987,3,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
502011026,0,12,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,9,0,0,3,0,4,0,0,0,0,15,0,6,0,8,0,5,0,0,0,16,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,14,8,5,13,5,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011027,0,57,0,0,0,0,0,0,0,57,3,51,8,0,0,0,0,0,0,58,0,23,7,0,0,0,0,0,0,33,0,24,11,0,3,0,0,0,0,38,3,16,32,8,0,0,0,0,0,65,4,8,9,6,5,0,0,0,0,41,0,7,4,4,14,9,0,0,0,37,0,0,0,0,12,9,3,5,0,33,0,3,3,3,0,3,0,0,0,15,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,187,82,29,36,27,12,11,4,396,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
502011028,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,4,4,0,0,0,0,0,9,0,3,8,0,0,0,0,0,0,14,0,6,7,5,5,0,0,0,0,17,0,3,0,3,5,3,0,0,0,21,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,26,20,11,10,16,0,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011029,5,32,0,0,0,0,0,0,0,44,0,25,0,0,0,0,0,0,0,24,0,17,10,5,0,0,0,0,0,24,0,18,15,4,4,5,0,0,0,40,6,20,26,5,3,0,0,4,0,68,7,10,9,15,7,11,0,6,0,59,0,6,5,8,17,13,4,6,0,55,6,0,3,12,14,14,3,10,0,70,0,3,0,0,6,11,4,11,5,46,0,0,0,3,11,4,8,7,0,32,5,0,0,0,11,6,3,9,0,35,4,0,0,0,20,7,10,8,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,33,138,68,65,98,70,33,59,10,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
503011030,4,24,0,0,0,0,0,0,0,24,0,9,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,10,0,3,4,3,0,0,0,0,0,10,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,3,0,0,0,11,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,19,7,9,11,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011031,5,28,0,0,0,0,0,0,0,33,0,37,0,0,0,0,0,0,0,40,0,22,10,0,0,0,0,0,0,32,5,20,13,0,0,0,0,0,0,35,0,12,25,13,6,0,0,0,0,56,5,11,15,11,16,8,0,0,0,62,4,3,4,6,14,13,3,3,5,58,0,0,7,0,8,13,3,3,0,34,0,0,0,6,13,12,0,3,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,143,86,36,57,38,5,12,5,405,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3
503011032,0,12,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,0,14,0,3,7,0,0,0,0,0,0,13,0,12,15,4,0,0,0,0,0,28,0,6,13,3,0,0,0,0,0,29,0,0,7,9,3,6,0,0,0,27,0,0,0,0,8,5,0,0,0,19,0,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,58,57,16,16,16,0,7,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011033,4,15,0,0,0,0,0,0,0,21,0,13,0,0,0,0,0,0,0,14,0,7,5,0,0,0,0,0,0,7,0,15,6,0,0,0,0,0,0,22,0,4,13,3,0,0,0,0,0,21,0,7,0,4,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,10,0,3,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,27,6,10,3,3,4,0,136,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
503011034,0,21,0,0,0,0,0,0,0,17,0,25,3,0,0,0,0,0,0,28,0,22,5,0,0,0,0,0,0,27,0,24,7,4,0,0,0,0,0,29,0,8,16,5,0,0,0,0,0,38,0,8,10,8,4,5,0,0,0,30,0,0,10,0,6,9,0,0,0,29,0,6,0,3,7,5,0,0,0,18,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,112,52,25,27,18,5,6,8,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
