CED_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
CED501,1011,27,8,36,1043,141,3,1189,0,0,0,5,9,0,0,0,9,0,12,26,3943,360,177,93,4568,95,15,111,4673,281,29,4989,914,69,24,11,1021,10,3,11,1030,45,0,1076,1014,117,37,15,1186,15,3,16,1203,43,0,1247,29,0,6,0,35,0,0,0,35,6,0,42,14,0,0,5,21,0,0,0,21,0,0,23,1973,194,64,28,2257,25,6,31,2287,94,0,2389,30,5,3,3,34,7,0,7,40,5,0,43,58,5,0,0,65,3,3,4,68,3,0,78,84,7,4,0,99,12,3,12,109,6,0,120,2053,200,72,33,2353,36,6,40,2400,103,0,2504,433,74,37,19,555,19,5,22,572,83,5,658,4,0,0,0,7,0,0,0,7,0,13,13,2487,272,109,48,2918,51,12,62,2975,188,16,3175,1124,88,37,11,1256,11,6,17,1271,55,0,1332,1162,105,56,8,1332,19,11,28,1357,56,0,1422
CED502,1305,38,12,49,1358,216,3,1583,0,5,0,4,14,0,0,0,14,0,17,30,3943,641,111,72,4758,97,33,131,4890,390,30,5312,717,91,19,0,828,19,4,18,849,69,4,916,866,133,30,8,1033,15,3,20,1052,46,0,1092,36,6,5,0,50,3,0,3,49,0,0,53,9,3,0,10,25,0,0,0,25,0,8,33,1624,232,49,25,1929,32,5,41,1975,117,10,2099,27,3,0,0,34,8,0,11,40,4,0,49,59,7,0,0,70,0,0,3,70,7,0,75,84,13,0,0,100,6,3,13,115,10,0,123,1713,250,49,24,2037,47,13,54,2088,125,10,2219,581,111,24,8,722,31,7,37,760,158,3,916,7,0,0,6,10,0,0,0,13,4,10,26,2298,362,73,39,2770,75,16,94,2862,281,17,3164,932,121,18,5,1078,14,4,22,1106,82,0,1184,1024,154,28,16,1221,18,8,23,1240,63,0,1305
CED503,746,15,0,18,762,104,3,864,5,4,0,8,18,0,0,0,18,0,20,40,3049,359,158,85,3655,52,7,63,3721,209,31,3963,703,76,27,6,810,13,0,13,825,42,0,865,840,95,41,12,984,9,3,14,999,43,5,1049,28,5,8,0,46,0,0,0,42,4,0,51,8,0,0,6,12,0,0,0,19,0,0,20,1577,174,74,20,1855,33,3,33,1886,90,10,1981,17,4,4,6,29,7,0,8,35,0,0,37,39,3,4,3,47,3,0,3,48,0,0,50,56,9,3,6,69,11,0,14,88,3,0,85,1635,182,87,29,1927,40,4,42,1974,94,10,2075,336,60,23,14,435,14,0,16,452,83,0,533,5,0,0,0,7,0,0,0,7,0,12,22,1972,240,105,47,2369,56,8,59,2430,177,21,2625,921,86,33,6,1044,17,0,14,1060,54,0,1110,1004,118,45,6,1175,17,4,19,1193,53,0,1244
CED504,888,36,12,53,945,236,3,1182,8,3,0,3,12,0,0,0,16,0,17,36,2922,590,71,55,3643,110,27,133,3778,386,31,4202,644,91,8,4,749,9,0,15,763,44,0,807,778,144,23,7,952,10,3,15,967,51,0,1019,26,13,4,0,41,0,0,0,41,0,0,42,13,0,0,10,21,0,0,0,21,0,4,30,1454,248,37,20,1758,22,5,30,1793,95,7,1893,9,9,0,0,17,3,0,3,18,4,0,23,41,10,0,3,49,0,3,4,60,11,0,73,53,14,0,3,68,3,3,8,79,16,0,94,1507,263,36,24,1829,24,9,37,1867,108,5,1984,358,103,7,14,487,23,16,34,525,163,5,693,3,0,0,6,8,3,0,3,14,0,11,27,1866,369,44,39,2327,55,20,73,2402,273,28,2706,915,131,17,3,1068,19,3,24,1090,73,4,1164,948,182,18,11,1161,18,8,23,1186,78,0,1262
CED505,829,7,4,11,841,73,0,914,3,0,0,3,9,0,0,0,9,0,9,22,4270,483,55,25,4840,50,20,68,4909,194,15,5116,1027,128,16,0,1177,17,3,20,1195,64,0,1262,1230,139,19,0,1391,3,7,16,1406,23,0,1435,19,3,0,0,26,0,0,0,26,0,0,28,4,0,0,9,11,0,0,0,18,0,5,20,2282,272,42,14,2603,25,5,37,2644,94,6,2739,19,3,0,0,19,4,0,4,21,4,0,29,35,4,0,0,42,3,0,3,47,0,0,47,55,6,0,0,57,8,0,8,70,6,0,75,2339,283,42,12,2668,34,5,46,2711,94,6,2811,422,43,10,9,482,11,0,15,489,55,0,545,0,0,0,4,4,0,0,0,4,0,6,9,2760,323,45,22,3150,48,12,54,3205,148,7,3363,1425,167,17,0,1609,35,9,39,1644,82,0,1731,1608,203,17,4,1837,5,5,13,1852,59,0,1911
CED506,613,34,15,46,663,294,0,962,4,3,0,3,11,0,0,0,11,0,26,42,3550,424,187,89,4248,96,24,119,4365,464,33,4864,914,85,33,7,1036,12,3,16,1050,57,0,1112,785,115,39,15,953,7,0,10,962,38,0,1003,34,7,15,0,53,0,0,0,53,6,0,56,4,0,0,11,21,0,0,0,21,3,0,27,1737,208,86,29,2062,23,8,27,2087,105,8,2200,13,0,0,0,16,12,0,12,28,4,0,37,18,4,0,4,27,8,0,6,34,12,0,42,34,4,0,5,40,18,0,23,64,13,0,78,1768,212,85,36,2103,42,10,49,2153,119,8,2274,253,39,10,22,317,8,3,17,333,198,5,534,5,0,0,0,4,0,0,0,4,0,18,25,2022,257,97,52,2428,51,12,64,2490,321,26,2837,1049,85,30,9,1170,9,0,14,1184,54,0,1234,714,112,42,7,881,14,0,13,893,46,0,935
CED507,594,18,0,20,614,80,0,690,3,0,0,7,11,0,0,0,11,0,10,23,3268,434,166,78,3949,58,12,67,4018,204,18,4237,809,97,26,4,934,9,0,6,944,33,0,977,1042,152,39,9,1240,10,7,16,1260,49,0,1307,30,4,10,0,52,0,0,0,55,0,0,53,7,0,0,10,20,0,0,0,20,4,0,24,1884,257,80,27,2250,17,10,22,2274,84,0,2360,15,3,0,0,20,5,0,5,24,0,0,27,27,0,0,0,26,0,0,7,31,5,0,36,38,8,0,0,47,6,0,8,51,3,0,55,1927,261,82,27,2291,19,15,33,2325,88,0,2418,289,42,9,11,350,6,0,10,359,56,0,413,0,0,0,6,6,0,0,0,6,0,3,10,2217,298,90,41,2648,29,13,40,2688,145,9,2841,1002,114,43,10,1172,13,0,13,1189,57,0,1240,1207,172,63,9,1447,13,0,17,1468,44,0,1506
CED508,566,17,0,17,583,72,0,655,5,0,0,3,10,0,0,0,10,0,9,18,3327,380,82,41,3819,47,11,60,3878,177,17,4077,785,101,8,5,896,11,5,19,912,37,0,950,923,118,28,11,1076,15,3,18,1095,43,3,1142,27,4,3,0,40,0,0,0,37,0,0,39,0,0,0,11,16,0,0,0,13,0,0,19,1735,225,39,26,2023,26,8,37,2063,82,7,2152,12,0,3,0,19,0,0,0,15,0,0,15,33,0,3,4,44,0,0,0,44,0,0,40,46,0,3,4,53,5,0,5,54,0,0,58,1780,225,43,28,2078,27,8,42,2120,80,7,2212,289,38,16,6,341,7,0,9,350,63,0,417,3,0,0,5,12,0,0,0,12,0,3,9,2067,265,62,41,2432,38,10,48,2479,142,13,2632,1038,119,24,6,1184,16,9,24,1204,47,0,1253,1159,137,27,9,1327,15,9,17,1347,52,0,1397
CED509,831,17,5,22,852,127,0,987,4,0,0,9,20,0,0,0,20,6,16,39,3964,455,124,86,4631,53,23,82,4708,274,26,5002,938,107,31,6,1090,19,6,19,1106,55,10,1162,1086,115,35,12,1253,11,0,13,1260,30,0,1292,29,0,10,0,43,0,0,0,43,0,0,41,3,0,0,14,18,0,0,0,18,6,0,20,2060,227,77,27,2397,26,5,31,2426,88,9,2521,20,0,0,0,23,0,0,0,26,0,0,30,29,6,0,0,33,0,0,0,39,0,0,40,53,3,0,0,59,3,0,3,66,4,0,72,2117,232,77,30,2457,31,5,34,2491,89,9,2590,408,60,19,10,495,10,0,10,506,81,0,590,0,0,0,10,5,0,0,0,5,0,5,16,2523,296,92,46,2956,41,3,43,3004,173,19,3190,1216,145,39,10,1408,16,12,30,1437,50,0,1491,1330,147,36,7,1528,18,6,24,1548,37,0,1590
CED510,638,16,0,18,656,51,0,717,4,0,0,6,5,0,0,0,5,0,12,22,4504,414,102,41,5061,60,10,69,5127,168,22,5328,1105,125,12,0,1246,14,0,17,1271,39,5,1306,1451,153,29,9,1639,15,0,18,1660,36,0,1697,28,3,4,0,34,0,0,0,34,0,0,41,8,0,0,7,18,0,0,0,18,0,0,19,2592,282,51,17,2942,32,0,32,2979,81,8,3066,8,0,0,0,13,5,0,5,19,0,0,22,43,0,0,0,46,3,0,3,46,3,0,52,51,7,3,0,56,4,0,4,66,6,0,74,2646,294,47,17,3003,37,0,42,3045,88,8,3136,361,33,10,12,408,5,0,10,414,38,0,445,0,0,0,5,7,0,0,0,7,0,8,21,3006,325,63,29,3412,41,3,45,3461,115,21,3602,1502,132,34,8,1676,30,4,33,1709,57,4,1774,1770,190,32,12,2007,25,0,30,2033,57,3,2094
CED511,609,27,7,34,646,135,5,781,8,0,0,0,8,0,0,0,13,4,10,22,3233,418,107,71,3826,58,17,76,3900,287,22,4210,828,98,17,10,951,8,0,15,963,48,3,1012,801,126,30,9,965,10,6,9,977,49,0,1026,30,3,5,0,40,0,0,0,40,3,0,38,7,0,0,18,18,0,0,0,18,5,4,27,1670,228,55,31,1978,14,9,25,2000,95,7,2105,5,4,0,0,10,3,0,3,11,3,0,16,16,3,0,0,22,0,0,0,24,0,0,25,21,9,0,0,34,3,0,6,37,4,0,44,1692,235,55,35,2011,17,9,30,2040,102,7,2150,275,42,17,15,340,17,0,16,360,114,5,475,5,0,0,0,5,0,0,0,4,3,16,20,1972,276,69,42,2358,36,13,50,2409,218,27,2647,892,89,23,16,1022,7,0,7,1029,47,4,1082,813,155,32,9,1011,13,7,15,1027,51,0,1077
CED512,883,10,5,19,900,142,0,1041,4,0,0,5,9,0,0,0,9,0,17,29,4288,506,146,115,5053,64,19,83,5138,292,28,5462,1018,106,29,6,1162,10,3,18,1176,36,0,1215,1264,179,32,9,1489,14,0,14,1507,36,5,1545,50,5,14,0,71,0,0,0,71,10,0,80,10,0,0,18,32,0,0,0,32,0,3,38,2356,288,68,35,2748,29,3,31,2781,82,7,2874,21,6,0,0,23,3,0,3,27,3,0,38,49,4,0,0,56,3,0,3,62,5,0,66,70,10,0,0,87,7,0,7,86,7,0,100,2425,304,74,35,2837,36,3,34,2875,92,9,2972,420,69,15,14,514,14,7,22,536,97,0,630,0,0,0,4,5,0,0,0,5,0,14,15,2850,373,84,52,3354,51,10,57,3413,181,20,3619,1376,149,36,0,1563,22,3,27,1584,51,0,1644,1453,189,51,16,1707,14,3,18,1733,51,0,1788
CED513,475,8,0,9,486,50,0,545,4,0,0,4,11,0,0,0,11,0,10,23,2706,350,38,25,3117,54,18,64,3186,128,24,3338,601,81,15,0,699,12,6,18,715,26,0,742,753,97,3,0,861,9,6,10,876,15,0,888,17,5,0,0,15,0,0,0,15,0,0,15,3,0,0,5,9,0,0,0,9,3,4,14,1372,187,16,10,1590,16,6,23,1616,43,5,1665,7,0,0,0,11,0,0,0,11,0,0,18,24,3,0,0,30,0,0,0,35,0,0,34,34,8,0,0,47,0,0,0,46,0,0,50,1408,192,20,10,1633,20,6,28,1661,44,5,1713,207,33,4,7,251,0,3,9,253,36,0,291,0,0,0,10,7,0,0,0,7,0,3,12,1614,226,23,24,1894,25,7,32,1927,82,10,2017,778,119,16,0,918,22,0,22,943,47,0,987,862,134,6,7,998,17,5,22,1019,34,0,1053
CED514,683,31,12,45,725,135,3,863,4,3,0,6,15,0,0,0,15,5,11,31,2939,423,75,51,3490,76,23,101,3593,237,20,3849,676,71,10,3,762,18,0,19,780,46,4,825,802,122,16,3,942,8,0,12,950,23,0,980,23,6,12,0,43,0,0,0,43,0,0,43,4,0,0,10,15,0,0,0,15,4,0,20,1506,194,36,21,1759,22,5,30,1790,76,3,1864,9,3,0,0,15,0,0,3,16,0,0,18,23,5,0,0,29,8,0,3,36,6,0,38,31,5,0,0,44,5,3,5,50,9,0,60,1542,207,38,21,1798,30,5,36,1840,81,3,1927,305,55,8,12,379,18,8,25,405,80,0,486,0,0,0,4,4,0,0,0,4,0,8,13,1843,259,51,32,2180,51,14,65,2243,163,16,2427,935,115,6,11,1069,14,3,21,1094,56,4,1154,882,132,8,10,1028,13,7,21,1051,40,0,1091
CED515,1039,29,5,35,1069,104,0,1172,7,0,0,7,14,0,0,0,14,0,11,33,4905,539,98,62,5605,111,25,130,5739,261,25,6027,1162,140,30,5,1335,23,3,32,1363,55,6,1424,1378,158,20,4,1554,17,0,25,1579,38,4,1619,35,3,9,0,42,0,0,0,49,0,0,50,6,3,0,11,20,0,0,4,22,0,3,25,2576,302,55,23,2951,45,9,53,3011,99,7,3111,29,10,0,0,35,4,0,4,41,0,0,41,55,7,3,5,67,11,0,11,77,5,0,79,81,18,4,5,105,14,0,14,115,0,0,121,2654,319,54,26,3059,59,9,64,3124,97,7,3235,534,75,13,13,631,16,4,23,651,75,0,728,4,0,0,9,7,0,0,0,7,0,7,20,3191,395,69,38,3699,73,17,84,3786,179,20,3975,1611,180,30,10,1827,21,10,30,1861,93,9,1957,1756,237,27,12,2033,27,3,27,2065,75,8,2139
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
